user_id,survey_age,survey_army,survey_region,survey_family,survey_family_monthly_income,gender,annual_income,total_assets
u3822,30,20,충북,2,2846946,M,32641931,20865122
u3823,23,0,충북,4,2834422,F,48976878,9221181
u3824,34,20,서울,1,4275798,M,24112747,5779786
u3825,29,21,광주,5,7157043,M,23181554,41262892
u3826,22,18,경북,3,5103311,M,42474570,14070915
u3827,21,20,부산,1,5434716,M,39830357,8163076
u3828,23,20,제주,3,5417119,M,26756237,22065864
u3829,33,0,전남,2,6663811,F,22905557,14492059
u3830,32,20,충남,3,4084668,M,53254763,4142336
u3831,29,18,경기,4,6032427,M,40284053,19830535
u3832,22,0,울산,3,3753676,F,19637569,6468790
u3833,26,0,제주,3,7974908,F,20476493,30764580
u3834,22,18,충북,2,3799413,M,31661856,19945046
u3835,29,21,강원,2,3676416,M,44794101,12231195
u3836,30,21,대전,2,5824504,M,43140105,16093470
u3837,26,0,경기,4,5119682,F,49580142,24032881
u3838,24,20,대전,2,5490278,M,18115802,16859612
u3839,33,0,울산,4,5340970,F,38686160,36221094
u3840,32,0,울산,3,3364411,F,53110923,26358675
u3841,30,0,제주,2,7420038,F,51993620,19876073
u3842,34,18,경기,4,6340313,M,40306919,5630141
u3843,34,19,충남,3,7038424,M,64176222,13531118
u3844,29,20,강원,3,4207503,M,43311421,19788749
u3845,23,21,전남,4,5624785,M,48512959,6771385
u3846,22,0,서울,3,5296052,F,36533375,27934268
u3847,22,0,인천,3,6692003,F,26628296,5258426
u3848,30,0,울산,4,6740372,F,25497489,8627743
u3849,22,0,충남,4,5289576,F,38179382,9377008
u3850,29,18,강원,1,2723073,M,33461975,22438244
u3851,31,21,울산,3,7669492,M,14776971,6950636
u3852,31,21,전북,2,5833981,M,23690476,0
u3853,27,0,대구,2,4087344,F,32179157,25880388
u3854,22,0,경남,4,5609813,F,44727352,10556137
u3855,30,0,인천,5,2733359,F,35807113,4314923
u3856,27,18,전북,5,6583029,M,35135229,7451414
u3857,31,20,울산,2,2793182,M,24157048,32167627
u3858,34,0,강원,3,4668748,F,36277992,8429563
u3859,34,18,울산,4,5366681,M,51829212,13766318
u3860,28,0,대전,2,6558259,F,37866901,10530816
u3861,24,0,경기,4,5159817,F,17912237,2673374
u3862,28,0,경기,4,5952444,F,20981726,7572814
u3863,31,20,충남,5,4957749,M,43065466,1988915
u3864,25,21,전남,1,4951721,M,33308214,24558812
u3865,30,18,울산,2,5128215,M,35105037,16008790
u3866,28,19,강원,4,4716413,M,28647189,39826777
u3867,21,20,대전,4,2470144,M,42040946,7910892
u3868,26,0,서울,5,3847514,F,32388987,6411397
u3869,21,0,서울,2,5367162,F,33760641,30337597
u3870,19,19,제주,4,4626318,M,25785319,25579770
u3871,31,20,대전,4,4766286,M,47060295,18847650
u3872,31,18,부산,1,4514969,M,33346406,3863084
u3873,28,19,경북,3,3704602,M,43294563,32449962
u3874,30,0,강원,4,4260350,F,21676901,14278968
u3875,23,18,서울,2,4539752,M,56806597,10693248
u3876,20,20,전남,3,5007714,M,51328488,26429597
u3877,28,20,부산,4,5590067,M,13082427,14777048
u3878,32,0,강원,3,4729174,F,26376750,3343299
u3879,24,0,제주,5,3455517,F,41731612,15403025
u3880,31,20,전북,3,2902876,M,20163256,7186511
u3881,28,0,대전,3,8896155,F,34420871,0
u3882,27,0,전북,6,3305277,F,41119581,6182898
u3883,19,0,충북,5,4222062,F,33783289,9722644
u3884,32,20,부산,1,5775500,M,42466064,3443548
u3885,31,0,부산,4,5541290,F,27680041,20752465
u3886,34,0,충남,2,5781298,F,9069821,7225522
u3887,22,0,경북,1,4335924,F,47785383,19784262
u3888,33,0,제주,3,5357837,F,47709775,2666802
u3889,34,0,울산,3,5092015,F,66043639,24092189
u3890,19,21,광주,4,4531802,M,9513761,2235174
u3891,19,0,광주,4,5368114,F,45009985,0
u3892,26,0,강원,6,6583048,F,12375814,27372625
u3893,32,0,전북,4,4966699,F,57077919,6441061
u3894,32,20,제주,3,4976679,M,41854402,32569290
u3895,31,0,전북,4,6602241,F,24576853,20645919
u3896,32,0,울산,6,6442040,F,45362669,22902633
u3897,29,19,전북,4,7375904,M,29363459,25454725
u3898,33,0,경북,4,2365654,F,39604993,16126793
u3899,34,0,경기,5,6357678,F,38471528,16240554
u3900,34,0,인천,2,5902370,F,56930017,27813400
u3901,20,20,충북,4,3671521,M,57779110,16113584
u3902,19,18,인천,5,5377381,M,28832815,7718231
u3903,34,0,부산,6,6576682,F,48697267,20857585
u3904,29,21,대구,2,3756261,M,40258081,0
u3905,26,0,서울,3,5663843,F,19047815,28195588
u3906,22,19,서울,4,6307030,M,27645259,28404391
u3907,21,0,울산,2,3393470,F,64033753,26981666
u3908,31,21,경북,4,4786571,M,40294252,26597719
u3909,30,0,제주,3,5451452,F,47997354,14158246
u3910,22,21,경북,3,3805802,M,33455468,13933176
u3911,34,21,광주,3,3681270,M,29520697,2703599
u3912,32,18,대구,3,4797433,M,36327174,32480412
u3913,34,21,울산,3,6202459,M,32806751,10149818
u3914,29,0,경북,3,5965601,F,18080964,18398853
u3915,23,0,부산,3,3707880,F,23960094,17540452
u3916,19,21,대구,2,5978251,M,44494614,1595808
u3917,33,0,서울,1,3746090,F,31431711,0
u3918,32,20,제주,2,2584745,M,36308458,15055866
u3919,29,0,강원,4,4449284,F,38819076,10462438
u3920,19,0,부산,4,6684454,F,39756600,14105631
u3921,21,0,경남,2,5983940,F,49758948,25654156
u3922,24,18,울산,2,4997642,M,22815650,17249441
u3923,19,0,충남,4,4374941,F,42843032,22585225
u3924,32,19,경기,3,4415356,M,45060333,19453281
u3925,29,0,대전,6,5163177,F,47830221,11836658
u3926,30,19,부산,4,3397343,M,19044988,4981968
u3927,33,0,부산,3,4477838,F,39057830,17647178
u3928,20,0,경기,3,4676645,F,56592911,15838926
u3929,33,0,충북,3,2973388,F,34810553,24151563
u3930,30,19,강원,2,3742327,M,41801936,13490999
u3931,32,0,경북,2,5615760,F,45364747,12026584
u3932,25,18,경북,2,5014267,M,23694361,12705006
u3933,32,0,경북,4,4536857,F,58005896,5812733
u3934,32,19,경기,3,3632858,M,41994009,29469099
u3935,19,18,인천,1,7365274,M,42234033,26396287
u3936,31,0,인천,4,3743031,F,16055671,2869701
u3937,32,20,경남,3,5377389,M,45534537,23039481
u3938,33,20,경남,3,4268196,M,42076924,0
u3939,25,18,제주,2,5054418,M,55490295,24852892
u3940,33,19,부산,4,5686414,M,32264817,8036495
u3941,22,0,경북,6,2944615,F,24148100,18599005
u3942,28,0,충북,2,4990075,F,27813132,0
u3943,32,18,서울,3,6786092,M,29940261,3012957
u3944,34,18,충북,2,7642252,M,22573841,19687029
u3945,24,21,전남,2,4804979,M,51481920,7990918
u3946,32,18,인천,3,5062521,M,51932374,6600371
u3947,26,0,충북,4,8316999,F,33650499,28958616
u3948,27,0,충북,5,6702386,F,31286880,37109592
u3949,24,21,충남,2,4074073,M,14214217,24370139
u3950,30,20,강원,3,4071524,M,44351535,4081194
u3951,29,21,부산,4,6434824,M,55841281,32635193
u3952,31,0,전남,3,3483444,F,28353663,0
u3953,33,0,전북,3,6631590,F,34598585,11955085
u3954,32,18,충남,2,5501449,M,41211497,15547777
u3955,27,20,강원,3,5776581,M,56693020,34240378
u3956,22,0,서울,3,4614899,F,38397314,24126591
u3957,24,0,경남,4,4055262,F,38345158,10362423
u3958,26,21,서울,4,7192989,M,38151822,5550437
u3959,27,18,인천,2,4629894,M,18899609,25021926
u3960,21,20,울산,2,4383597,M,18638512,9666410
u3961,20,0,경기,5,4879794,F,26304057,17167400
u3962,24,21,제주,3,5289533,M,48154686,1302235
u3963,22,18,광주,5,3453762,M,31975715,20692578
u3964,19,0,부산,2,4152692,F,29644751,19886951
u3965,26,18,전북,3,4072951,M,29433904,2583799
u3966,27,0,울산,3,6267920,F,34348117,25316231
u3967,32,19,충남,5,3671056,M,56425295,20547458
u3968,27,19,부산,2,2366348,M,34185631,22400242
u3969,20,0,경기,2,2049358,F,26564431,11213213
u3970,27,21,경기,3,2794429,M,36302947,16789564
u3971,25,0,대구,5,7042307,F,57061003,15633788
u3972,23,0,전남,5,5024309,F,29966103,13518295
u3973,25,21,제주,6,5751873,M,21827939,16705032
u3974,31,0,강원,6,5804731,F,29988104,27564429
u3975,27,21,충남,1,5084275,M,37545164,25749506
u3976,26,0,인천,1,4887828,F,44258891,3181393
u3977,34,18,대구,2,6566789,M,48082602,24854018
u3978,24,0,서울,3,5218993,F,23451392,26911433
u3979,34,21,광주,4,7098646,M,24589855,13488223
u3980,31,18,전남,5,5931244,M,32120852,20084471
u3981,22,0,경북,2,4073305,F,44213916,19940016
u3982,31,0,충남,4,4254298,F,20879905,6500333
u3983,33,21,인천,5,3908802,M,28712077,11180437
u3984,19,18,서울,3,6826322,M,28887075,22508102
u3985,24,0,충북,2,4392423,F,47300986,10041777
u3986,21,0,제주,3,3802290,F,42339129,24754995
u3987,24,18,강원,3,5479667,M,46844620,28049724
u3988,24,19,강원,4,4854249,M,52064135,26436718
u3989,32,20,전남,3,5441852,M,32332198,34798046
u3990,22,0,강원,1,7834720,F,21751126,14092677
u3991,20,18,대구,6,6369606,M,21828436,16772010
u3992,33,21,대전,3,5040515,M,13942709,18206630
u3993,27,0,전북,3,2887364,F,30494798,14396020
u3994,20,19,전북,6,4250056,M,31389328,20421789
u3995,21,21,울산,2,6066569,M,45450640,0
u3996,28,21,제주,2,3243438,M,36202970,17049053
u3997,19,18,경기,4,8211455,M,30116058,1225633
u3998,25,18,광주,3,5021624,M,34608015,5373767
u3999,33,0,경기,4,5073272,F,23532318,22328898
u4000,19,20,제주,3,4000032,M,48304878,13008837
u4001,29,0,대전,1,5745106,F,26569013,21976144
u4002,27,0,충북,3,3262997,F,22320824,12792233
u4003,29,0,제주,2,8247338,F,45814583,26064063
u4004,29,18,충북,4,6976026,M,42889970,12609192
u4005,19,18,충북,4,6476444,M,15315775,0
u4006,23,20,인천,5,2914356,M,46260019,17253925
u4007,25,21,전남,4,5308119,M,27100888,0
u4008,21,20,제주,2,6813629,M,31510745,472790
u4009,27,0,서울,4,5889658,F,38244241,6170534
u4010,26,20,서울,4,3496836,M,43039498,4922905
u4011,31,20,경북,4,4024859,M,41345750,9549491
u4012,33,19,충북,4,4322095,M,35402180,4579321
u4013,21,0,광주,4,4094843,F,30904280,940473
u4014,33,21,전남,3,7293168,M,40946648,30418357
u4015,23,0,경북,4,2118480,F,34579345,8218554
u4016,25,19,대구,3,5983878,M,57664253,0
u4017,30,0,광주,2,3061544,F,43036908,11390816
u4018,32,0,광주,4,3558122,F,24919012,3752689
u4019,22,19,서울,2,1985399,M,30268800,6150323
u4020,23,18,경북,2,4176418,M,36578306,22103424
u4021,21,20,강원,1,7266097,M,51593174,10518423
u4022,27,20,광주,4,5397236,M,52933260,3474033
u4023,28,0,광주,3,3202457,F,31246383,19462535
u4024,27,0,경기,4,6525721,F,24796389,26499408
u4025,25,0,강원,3,6846956,F,23262028,20368721
u4026,28,0,제주,3,5156069,F,39029145,0
u4027,20,19,전남,3,8052123,M,63645411,3850104
u4028,25,18,서울,4,6232346,M,42469129,15474485
u4029,25,0,대구,3,6023978,F,16873049,12557005
u4030,29,18,전북,6,3794931,M,27287950,11727248
u4031,23,0,울산,5,5941097,F,28513029,5172433
u4032,34,18,서울,4,5325186,M,26135969,944159
u4033,27,21,서울,5,5779743,M,31345274,35077817
u4034,31,0,광주,3,3973121,F,40432738,15271109
u4035,30,19,경기,3,5192148,M,44183774,21421217
u4036,29,0,대전,4,3774707,F,49101161,15062511
u4037,21,0,충북,4,1779301,F,42290430,15463486
u4038,34,0,부산,5,6497456,F,12550197,14378966
u4039,22,0,충남,4,2746416,F,23312344,3795541
u4040,19,0,제주,6,5160779,F,34102871,0
u4041,24,0,경기,3,5499503,F,37767358,18862253
u4042,22,21,제주,4,5489844,M,46337020,16878424
u4043,19,18,대전,4,4575381,M,36518210,24382808
u4044,20,0,광주,4,5406817,F,36608487,22353608
u4045,33,18,광주,3,5706450,M,38853568,6914878
u4046,21,18,경남,4,6102447,M,32939739,26325913
u4047,27,20,전북,5,7600162,M,37042621,22650271
u4048,31,0,대구,2,5351291,F,49509986,21908415
u4049,26,0,경북,4,5096073,F,34993069,37493267
u4050,25,19,제주,3,3639906,M,35637447,35439587
u4051,31,0,대전,6,5653919,F,35596975,21899137
u4052,33,0,경남,3,6001074,F,51573285,20651972
u4053,29,0,경남,2,4711545,F,22703360,25816551
u4054,30,0,전남,3,5816918,F,57310162,9160462
u4055,32,0,제주,4,4561225,F,21883417,9301707
u4056,22,20,인천,2,6006488,M,28149356,21734214
u4057,19,0,전남,4,6368903,F,44936859,6435239
u4058,26,21,전북,5,6347941,M,48363800,20927694
u4059,22,0,충북,5,5176766,F,19158011,16568321
u4060,21,0,경북,2,3440047,F,22887577,6438098
u4061,34,20,경남,6,4082130,M,39334113,15258665
u4062,27,19,부산,4,5892735,M,64133032,28050815
u4063,28,0,제주,2,8673218,F,50955153,15823704
u4064,22,20,전남,1,4488918,M,33022835,15865476
u4065,22,0,대구,2,5683756,F,6970450,18289852
u4066,32,18,경기,4,4165921,M,36979712,19591885
u4067,27,21,충남,1,3539049,M,40347561,11691595
u4068,31,0,충남,2,3985526,F,31407658,18502610
u4069,30,0,경기,4,1876292,F,25791312,4509296
u4070,29,0,대전,4,7030152,F,37909983,7009289
u4071,30,21,충북,4,1654804,M,24692865,8288508
u4072,32,0,충북,4,4604257,F,58469383,19697626
u4073,20,0,경북,2,3232808,F,54200937,16602328
u4074,32,0,경기,5,3673429,F,43894951,13656404
u4075,30,0,인천,2,7064783,F,37076526,21907699
u4076,34,0,충남,4,5301600,F,28078030,18788620
u4077,23,18,광주,4,3551905,M,35750553,12100232
u4078,33,18,충북,2,4115724,M,55671565,4647691
u4079,22,0,대전,6,3851778,F,46423848,6802911
u4080,27,18,전남,3,4934681,M,38444307,331905
u4081,30,0,경남,2,5259337,F,47087692,16405695
u4082,23,19,경기,5,7843362,M,42547327,6378612
u4083,27,0,전남,4,2125548,F,40755330,10046770
u4084,29,0,제주,4,4947781,F,47766759,13724093
u4085,34,20,광주,3,4526648,M,42204331,25439951
u4086,27,21,강원,4,6419822,M,46302617,24287905
u4087,32,20,충남,1,5532227,M,37936644,14452915
u4088,20,0,서울,3,5885543,F,32950490,27655034
u4089,32,0,광주,3,5517629,F,29422045,0
u4090,33,18,충북,2,3602013,M,27992284,33772205
u4091,27,0,서울,4,6816898,F,16737954,21924997
u4092,21,18,충북,3,6197757,M,25056720,16028032
u4093,22,20,경북,3,6373294,M,24709757,6086403
u4094,34,0,대전,1,6896075,F,29911857,10619326
u4095,19,21,울산,4,5626512,M,54746930,21093508
u4096,32,19,전북,4,7221488,M,34109256,21320793
u4097,19,20,경북,3,5566459,M,38901202,21683933
u4098,19,18,광주,4,4671412,M,39279835,7715032
u4099,27,18,서울,2,4990094,M,55050970,5701522
u4100,29,19,대전,4,4964234,M,29092974,16952052
u4101,26,0,충북,1,4220913,F,33329735,22698539
u4102,23,20,광주,3,7447833,M,34725607,15031848
u4103,23,0,대전,4,5444443,F,49638418,29814842
u4104,27,19,제주,5,5142107,M,52129268,15331374
u4105,21,19,제주,3,5582411,M,41695005,14992913
u4106,21,0,충남,4,9469781,F,50794912,21705599
u4107,25,0,충북,4,3302413,F,38131931,27192301
u4108,27,21,경남,5,3732442,M,33928761,1507447
u4109,24,0,울산,3,2929143,F,50144689,3819882
u4110,32,0,울산,3,4651101,F,41851412,11867385
u4111,20,0,부산,5,5368277,F,27173632,46589417
u4112,34,0,경남,1,4302016,F,47969051,12385314
u4113,19,21,전북,2,4190409,M,33498088,13782170
u4114,20,18,대구,2,5213607,M,32030117,21183519
u4115,32,0,전북,4,4246838,F,46716052,24769289
u4116,32,20,제주,1,5465263,M,34934014,16697851
u4117,19,0,대전,5,6671351,F,40667502,26643474
u4118,28,21,대구,3,6015545,M,43943275,3060288
u4119,28,18,부산,1,6321520,M,26604683,7339115
u4120,27,0,인천,3,6628877,F,40618206,26624869
u4121,34,20,광주,2,5424242,M,52193677,15109431
u4122,33,0,충남,4,4762038,F,24522394,2375493
u4123,28,0,충북,4,3841620,F,41398906,1774620
u4124,33,0,경기,3,4413232,F,26046387,6890591
u4125,30,0,대구,1,4214471,F,48256772,15021255
u4126,34,0,대구,4,6097508,F,48142867,19673795
u4127,32,0,대전,4,5520173,F,31748131,11709400
u4128,31,0,광주,4,6045136,F,62515543,18849991
u4129,26,18,대전,4,3259494,M,49279503,10629335
u4130,33,21,울산,2,7147624,M,44483147,27239202
u4131,25,18,충남,5,4359529,M,43807330,40518400
u4132,33,20,제주,3,3349975,M,47807122,11073872
u4133,21,0,대구,1,4341173,F,24052291,19799328
u4134,26,0,경남,4,8725648,F,38335291,18984108
u4135,20,0,전남,5,4418424,F,40598284,16386954
u4136,20,20,광주,4,4512355,M,31198367,21532509
u4137,29,0,강원,2,4711842,F,41577543,19788211
u4138,28,18,제주,3,4777069,M,50780331,10289464
u4139,21,0,인천,3,3827785,F,30938770,28165457
u4140,25,0,충북,5,5214819,F,35346908,17016662
u4141,19,20,부산,2,6613392,M,26152976,11151995
u4142,26,18,인천,4,5471433,M,14556131,39432025
u4143,30,20,부산,3,3333252,M,45347186,13837866
u4144,25,0,대구,4,4483481,F,35691194,17549438
u4145,22,0,인천,5,4172708,F,36570953,16754403
u4146,32,0,인천,3,5079409,F,24158716,13701053
u4147,33,18,충북,3,6995677,M,33773957,19486647
u4148,23,18,경기,4,4776675,M,49159125,6550000
u4149,28,0,제주,3,4867767,F,36009856,20965433
u4150,31,0,충북,4,7666467,F,36350205,0
u4151,19,18,대전,4,6314308,M,38490339,2019302
u4152,22,19,경기,2,5861121,M,21163414,33257245
u4153,34,0,인천,4,7937197,F,43499045,2438199
u4154,33,20,경기,2,5734716,M,20937622,0
u4155,34,21,충남,5,2020209,M,24724613,2685838
u4156,19,18,전남,3,6248998,M,23409422,32400572
u4157,19,0,경기,4,2611987,F,33897300,0
u4158,28,0,대전,3,5678008,F,31770567,5441858
u4159,19,0,광주,3,2429384,F,35985299,418075
u4160,25,0,대구,3,4299716,F,25136926,12258708
u4161,25,0,경북,4,4454323,F,48065943,10639791
u4162,34,19,경남,4,3844821,M,46008330,10192434
u4163,34,0,광주,5,4476722,F,33914237,33561337
u4164,22,21,경남,3,6548842,M,30259599,3009246
u4165,33,0,대구,4,3929070,F,29047710,13978122
u4166,31,18,광주,4,5817711,M,32278260,18386012
u4167,30,21,광주,2,3551525,M,19197057,5197907
u4168,20,19,부산,3,4715750,M,24484712,19865899
u4169,30,21,경북,3,5485758,M,46321444,11001895
u4170,21,18,제주,3,3505207,M,39621749,18743090
u4171,26,21,경북,3,3032419,M,55611293,13920007
u4172,31,0,경기,4,5737817,F,32409658,0
u4173,26,21,경남,2,6684620,M,31661841,28060987
u4174,29,0,울산,4,4881402,F,31105212,35704583
u4175,29,0,경북,5,4314030,F,32170026,13232458
u4176,24,0,대전,4,5233513,F,28080551,6020479
u4177,33,0,광주,4,5083219,F,39251858,30060127
u4178,28,0,경남,2,5364353,F,36349248,33903829
u4179,27,18,인천,5,1207632,M,29881025,13312045
u4180,29,19,강원,3,3396343,M,51013786,12813193
u4181,30,19,부산,4,3732154,M,58758995,14200889
u4182,27,0,강원,6,5226301,F,49998926,0
u4183,22,0,서울,4,5278816,F,42697488,12088741
u4184,34,21,제주,4,5954270,M,45141236,32149418
u4185,30,20,충북,3,5386372,M,58276986,13313113
u4186,19,0,서울,2,3048897,F,45123831,4599654
u4187,19,21,대구,4,7170506,M,28977769,19966856
u4188,33,0,광주,1,6907877,F,40707270,8328012
u4189,30,0,경북,4,3112704,F,43514931,14335478
u4190,28,0,대전,1,5499057,F,24063392,2311512
u4191,33,0,인천,5,4106863,F,32580830,4633758
u4192,23,0,제주,2,5208295,F,49204701,22376592
u4193,32,20,울산,3,6579965,M,14118087,16158667
u4194,31,0,울산,4,8195156,F,20994857,7239426
u4195,20,0,부산,3,6126916,F,33883115,16195351
u4196,33,21,부산,3,5442402,M,40244155,8928532
u4197,24,19,부산,3,4490268,M,19708410,7162398
u4198,25,21,경남,3,5273202,M,34478528,26640343
u4199,19,21,경북,3,7039657,M,49845222,22828775
u4200,24,0,경남,3,4932936,F,36823817,14787271
u4201,26,0,부산,4,3670831,F,47269067,16443373
u4202,30,20,전남,2,2570465,M,28894630,14916019
u4203,23,19,경기,6,5769571,M,26280997,19870092
u4204,32,0,경북,3,5370932,F,46186485,7004983
u4205,30,20,광주,2,4031137,M,40431186,23625047
u4206,25,21,충남,3,6539021,M,21772847,18535658
u4207,28,0,강원,5,4367334,F,26389909,12369436
u4208,24,0,광주,1,4798033,F,54774974,10122219
u4209,22,18,제주,4,4975003,M,24905337,23411309
u4210,33,21,전남,3,4473570,M,47211944,13495136
u4211,33,21,충남,2,5353797,M,30261759,8011069
u4212,25,0,광주,4,6727272,F,35961889,11154302
u4213,28,0,서울,3,3286277,F,39535111,22692046
u4214,27,20,대전,3,5732780,M,10788225,0
u4215,28,0,제주,4,5258238,F,18447391,11445910
u4216,28,0,인천,4,5230645,F,37035996,25705826
u4217,34,18,경남,5,6307766,M,27308309,13317832
u4218,31,18,대구,4,5073946,M,47958975,17728167
u4219,25,0,제주,4,5720343,F,16726549,25867689
u4220,30,20,대전,4,6073796,M,42783060,23923296
u4221,32,19,부산,2,4243452,M,19485345,10599412
u4222,23,0,강원,4,5448775,F,31774740,13696064
u4223,25,0,서울,4,4623818,F,23227466,24047639
u4224,21,0,전북,2,4800977,F,58829158,24394694
u4225,20,0,경기,3,4516907,F,19926094,14119498
u4226,29,0,강원,2,5706620,F,34535283,14464543
u4227,33,18,서울,4,5122467,M,15277966,17676836
u4228,23,0,충북,3,5591816,F,55194841,28669006
u4229,22,18,전북,6,4973723,M,40815388,25675661
u4230,23,20,경남,2,2593818,M,37643677,21933867
u4231,26,0,경기,4,5047052,F,53691755,4213307
u4232,30,0,부산,2,5095306,F,37769069,12251665
u4233,22,19,대구,4,5363893,M,38634856,12777133
u4234,33,0,부산,4,4109406,F,37580703,29184850
u4235,27,19,전남,4,3206795,M,42763611,12611356
u4236,25,21,제주,4,5936909,M,30090703,27534428
u4237,28,21,경북,5,4589590,M,33428552,9293013
u4238,31,0,강원,2,5256866,F,45724015,10091160
u4239,30,0,제주,3,4577809,F,39328475,19814541
u4240,25,20,부산,4,4990907,M,34629073,30681467
u4241,33,0,충북,3,4326071,F,19193731,12882228
u4242,31,19,부산,2,3547874,M,53976603,0
u4243,31,0,제주,4,5710597,F,28062550,0
u4244,26,20,경남,3,4095319,M,47846846,17979615
u4245,30,21,서울,3,5245927,M,38109043,252039
u4246,24,0,울산,4,5615690,F,20478593,6344371
u4247,26,20,전북,3,4119780,M,51027305,15123419
u4248,21,20,부산,1,3194171,M,39054487,0
u4249,28,0,충북,2,8639128,F,52024144,11202742
u4250,28,0,광주,5,4208342,F,33811095,3351914
u4251,32,18,광주,6,5935125,M,44448614,8202
u4252,19,18,대구,4,7909195,M,14849674,6978155
u4253,34,18,대구,3,6184861,M,29997409,4307910
u4254,24,0,전남,5,4549335,F,20724080,19694802
u4255,19,21,전북,4,4899325,M,31502593,26965267
u4256,27,0,대구,4,3751089,F,41661740,11355731
u4257,32,0,대전,4,6322544,F,28745038,9038742
u4258,20,20,경북,3,5849406,M,46366105,10857949
u4259,29,18,인천,3,4228361,M,25720648,3918128
u4260,20,18,전남,2,3436737,M,46622839,2112581
u4261,25,18,대구,3,3018149,M,51717085,0
u4262,20,0,부산,4,6479771,F,48162313,1704790
u4263,28,21,전남,5,5180559,M,31869731,31319910
u4264,26,21,대구,4,5322476,M,10494556,8095789
u4265,24,0,인천,3,3765577,F,42986003,0
u4266,32,20,대전,2,2804745,M,34497183,9129430
u4267,25,0,제주,2,6443920,F,24259284,0
u4268,25,20,인천,3,5063058,M,29324651,15594849
u4269,34,0,강원,3,6360851,F,53213103,14516463
u4270,24,0,대구,4,4421100,F,22351917,15558856
u4271,28,0,전북,1,4644773,F,41619710,14592739
u4272,29,0,대구,6,6069947,F,38615498,11272896
u4273,27,20,대구,3,6098522,M,31711348,441038
u4274,31,18,강원,4,6196348,M,43734392,14253459
u4275,27,0,인천,3,4557198,F,55586943,25189245
u4276,33,0,서울,2,5921820,F,32448341,33136730
u4277,25,19,부산,4,6663649,M,33081828,12620086
u4278,27,21,전남,4,4842841,M,43464778,13703900
u4279,31,18,경북,3,4229767,M,47018913,20004271
u4280,28,18,충북,3,7014121,M,34467513,29932415
u4281,21,20,전남,2,4018331,M,32335515,10137033
u4282,21,0,전남,4,5944214,F,9388241,21926513
u4283,19,20,경북,5,4912366,M,26663893,6771807
u4284,23,18,부산,2,2237651,M,22328259,18298489
u4285,34,0,경북,3,6692891,F,44215499,24706041
u4286,33,0,대구,5,1000000,F,33073164,2091393
u4287,22,0,대전,3,2023807,F,32603740,9748552
u4288,20,0,강원,4,5790995,F,35891324,24547830
u4289,34,21,제주,3,5790606,M,25557882,21161612
u4290,27,0,전북,4,4043630,F,54638966,25359461
u4291,21,0,서울,3,5221733,F,51578326,23484396
u4292,33,21,경기,3,1202854,M,55417281,11588964
u4293,26,0,서울,1,6060463,F,44201006,36991901
u4294,34,0,충북,4,5374588,F,35646262,16369099
u4295,24,18,제주,4,4931535,M,55376751,0
u4296,32,19,부산,4,5031262,M,27828397,12176536
u4297,31,19,대구,4,5739881,M,25545492,10308287
u4298,23,21,울산,2,4956647,M,28781861,22952491
u4299,19,20,경기,1,2188916,M,42274455,10488146
u4300,34,0,대구,4,8294498,F,26854737,25989699
u4301,22,19,강원,3,6801201,M,34135524,20580993
u4302,21,0,경남,3,3072583,F,16777736,4999095
u4303,19,0,경기,2,4482294,F,41773171,13596266
u4304,30,0,충북,2,4645948,F,17794759,7244665
u4305,33,0,울산,3,6618274,F,24814067,16847586
u4306,23,19,인천,4,1761096,M,50606005,7185091
u4307,24,20,인천,5,4251487,M,50163819,15744352
u4308,20,0,인천,5,2359045,F,40491757,12276942
u4309,34,0,대전,5,4572356,F,39307962,13477767
u4310,33,0,인천,5,4291248,F,29628484,35509403
u4311,32,19,광주,3,5119541,M,26725156,11395147
u4312,21,0,경기,2,4092688,F,31653099,0
u4313,29,18,전북,4,3873464,M,17836149,25158261
u4314,32,0,울산,2,5929485,F,39029382,25079559
u4315,33,0,강원,3,5682009,F,36585973,0
u4316,24,19,광주,2,5827097,M,24798944,7991003
u4317,22,0,광주,3,4734649,F,54824183,19358105
u4318,27,20,전남,3,4142392,M,43282964,20242032
u4319,23,18,충남,2,4821721,M,44302101,14952762
u4320,22,0,울산,3,5751743,F,30151920,15178253
u4321,20,0,충남,5,1734830,F,35984039,5614121
u4322,24,0,전남,4,5591167,F,43528472,0
u4323,28,0,경북,5,5463707,F,37833388,35495073
u4324,20,19,전북,2,5093226,M,55222809,5313327
u4325,30,0,강원,2,4776029,F,33554549,16765056
u4326,31,0,경기,4,1150820,F,29945273,13411520
u4327,25,21,경남,3,4340220,M,43611034,23971975
u4328,21,0,경북,4,7684158,F,20824232,16148972
u4329,27,18,부산,4,5019351,M,47091563,16534409
u4330,34,0,대구,4,4539065,F,20391458,0
u4331,29,18,전북,5,5025359,M,43663015,6666609
u4332,23,21,전북,3,5532159,M,28220717,22446330
u4333,26,21,부산,2,5988230,M,41719009,21546682
u4334,29,0,충북,4,4656679,F,46888115,5483471
u4335,24,19,울산,2,5637379,M,37841054,0
u4336,32,19,전북,3,7514976,M,21604548,16265793
u4337,30,0,부산,2,6509376,F,25238697,0
u4338,28,0,전북,3,8510450,F,27256090,3513257
u4339,26,20,경북,2,4014844,M,13259917,32601610
u4340,31,20,경남,1,7514284,M,49529734,29450673
